PhotonEnergy_meV,Total_manning_prefactor_0,Total_manning_prefactor_0_5,Total_manning_prefactor_1,Total_manning_prefactor_1_5,Total_manning_prefactor_2,Optical_manning_prefactor_0,Optical_manning_prefactor_0_5,Optical_manning_prefactor_1,Optical_manning_prefactor_1_5,Optical_manning_prefactor_2,Piezoelectric_manning_prefactor_0,Piezoelectric_manning_prefactor_0_5,Piezoelectric_manning_prefactor_1,Piezoelectric_manning_prefactor_1_5,Piezoelectric_manning_prefactor_2
32.61,2.52480371189866e-05,9.47676539059429e-05,3.24847899181232e-05,4.75446285214117e-05,0.00011817202517478,2.493080554524e-05,9.41458754079839e-05,3.1081363195405e-05,4.32705705425672e-05,7.87765507501163e-05,3.17231573746634e-07,6.21778497958948e-07,1.40342672271817e-06,4.27405797884455e-06,3.93954744246633e-05
32.62,2.53455423752274e-05,9.37831833537091e-05,3.24830962829694e-05,4.75846463996234e-05,0.000118702382580897,2.50280114733235e-05,9.31606461883904e-05,3.10772557866186e-05,4.32980618034778e-05,7.88865580012039e-05,3.17530901903845e-07,6.22537165318623e-07,1.4058404963508e-06,4.28658459614559e-06,3.98158245796934e-05
32.63,2.5443916216479e-05,9.28170805842991e-05,3.24815302149551e-05,4.76247419525392e-05,0.000119240393513721,2.51260855574895e-05,9.2193783335511e-05,3.1073269499853e-05,4.3325607460184e-05,7.89969950876589e-05,3.17830658989488e-07,6.23297248788135e-07,1.40826071510218e-06,4.29913449235529e-06,4.0243398426062e-05
32.64,2.55431694458037e-05,9.18689081896619e-05,3.24800910569356e-05,4.76649724332855e-05,0.000119786549422816,2.52250385999706e-05,9.12448494377032e-05,3.1069403654305e-05,4.33532075259023e-05,7.91078650910767e-05,3.18130845833145e-07,6.24058751958744e-07,1.41068740263061e-06,4.31176490738317e-06,4.06786843317389e-05
32.65,2.56433130344845e-05,9.0938241339145e-05,3.24787781578023e-05,4.77053719934239e-05,0.000120340748539266,2.5324881571218e-05,9.03134196607117e-05,3.10656575750965e-05,4.33808620142996e-05,7.92191711245842e-05,3.18431463266425e-07,6.24821678433296e-07,1.41312058270581e-06,4.32450997912424e-06,4.1121577414682e-05
32.66,2.57443581251608e-05,9.00246673622844e-05,3.24775908724248e-05,4.77457874585984e-05,0.000120903103720902,2.54256256130378e-05,8.93990813304582e-05,3.10620305932153e-05,4.34085709394916e-05,7.93309163332308e-05,3.18732512122977e-07,6.25586031826264e-07,1.41556027920948e-06,4.33721651910683e-06,4.15721873876711e-05
32.67,2.5846316035032e-05,8.91277853470108e-05,3.24765285615933e-05,4.77863426336998e-05,0.00012147432817599,2.55272820417935e-05,8.8501433531247e-05,3.10585220454573e-05,4.34363343160419e-05,7.94431038943858e-05,3.19033993238487e-07,6.26351815763798e-07,1.41800651613605e-06,4.35000831765788e-06,4.20312242816046e-05
32.68,2.59491982591303e-05,8.82472057526568e-05,3.24755905919617e-05,4.782703539414e-05,0.000122053965373023,2.56298623516796e-05,8.7620086718773e-05,3.10551312743685e-05,4.34641521589609e-05,7.95557370181408e-05,3.1933590745069e-07,6.2711903388377e-07,1.42045931759324e-06,4.36288323517907e-06,4.24982283548826e-05
32.69,2.60530164736658e-05,8.73825500371769e-05,3.24747763359913e-05,4.78678138957392e-05,0.000122642454665897,2.57333782180665e-05,8.67546623473411e-05,3.10518576281885e-05,4.34920244837047e-05,7.96688189477187e-05,3.19638255599376e-07,6.27887689835817e-07,1.42291870780278e-06,4.37578941203446e-06,4.2973635718178e-05
32.7,2.61577825394436e-05,8.65334502980166e-05,3.24740851718951e-05,4.79087802612227e-05,0.000123240391442835,2.58378415009172e-05,8.59047925107352e-05,3.10487004607941e-05,4.35199513061744e-05,7.9782352959888e-05,3.19941038526392e-07,6.28657787281392e-07,1.42538471110102e-06,4.38882895504839e-06,4.34580384829466e-05
32.71,2.62635085053567e-05,8.56995489260869e-05,3.24735164835834e-05,4.79497809269927e-05,0.000123847409216768,2.59432642482811e-05,8.50701195961931e-05,3.10456591316438e-05,4.35479326427145e-05,7.98963423653836e-05,3.20244257075654e-07,6.29429329893807e-07,1.42785735193965e-06,4.40184828427822e-06,4.39510668513849e-05
32.72,2.63702066119556e-05,8.48804982723296e-05,3.24730696606091e-05,4.79909207744803e-05,0.000124464118004715,2.60496586998624e-05,8.42502959509713e-05,3.10427330057228e-05,4.35759685101124e-05,8.00107905093332e-05,3.20547912093146e-07,6.30202321358283e-07,1.43033665488632e-06,4.41495226436788e-06,4.44533274953818e-05
32.73,2.64778892950962e-05,8.40759603263721e-05,3.24727440981142e-05,4.80321743022417e-05,0.00012509063480259,2.61570372906693e-05,8.34449835610001e-05,3.10399214534889e-05,4.36040589255973e-05,8.01257007716905e-05,3.20852004426934e-07,6.30976765371994e-07,1.43282264462534e-06,4.42811537664441e-06,4.49649340308998e-05
32.74,2.65865691896693e-05,8.32856064067986e-05,3.24725391967769e-05,4.8073537251207e-05,0.000125727203107823,2.62654126547421e-05,8.26538537411545e-05,3.10372238508185e-05,4.3632203906839e-05,8.02410765676746e-05,3.21156534927166e-07,6.31752665644115e-07,1.43531534595834e-06,4.44133334436801e-06,4.54861265401479e-05
32.75,2.66962591334119e-05,8.25091168625789e-05,3.24724543627592e-05,4.81150751493864e-05,0.000126374036556863,2.63747976289659e-05,8.1876586836683e-05,3.10346395789542e-05,4.36604034719471e-05,8.03569213482154e-05,3.21461504446081e-07,6.32530025895873e-07,1.437814783805e-06,4.45467167743926e-06,4.60171152086477e-05
32.76,2.68069721708043e-05,8.17461807852177e-05,3.2472489007655e-05,4.81566884996266e-05,0.00012703159850318,2.64852052569663e-05,8.11128719353571e-05,3.10321680244514e-05,4.36886576394702e-05,8.04732386004059e-05,3.21766913838015e-07,6.33308849860589e-07,1.44032098320365e-06,4.46803086015637e-06,4.65583599027739e-05
32.77,2.69187215570534e-05,8.09964957312051e-05,3.24726425484395e-05,4.81983900337636e-05,0.000127699895552424,2.6596648793094e-05,8.03624065899213e-05,3.10298085791274e-05,4.37169664283946e-05,8.05900318479614e-05,3.22072763959407e-07,6.34089141283732e-07,1.44283396931207e-06,4.48142360536901e-06,4.71098637044625e-05
32.78,2.70315207621656e-05,8.02597674543653e-05,3.24729144074178e-05,4.82402317119359e-05,0.000128379312829969,2.67091417064968e-05,7.96248965504423e-05,3.10275606400097e-05,4.37453298581437e-05,8.07073046516849e-05,3.22379055668806e-07,6.3487090392296e-07,1.44535376740809e-06,4.49490185379227e-06,4.76720081782843e-05
32.79,2.71453834751119e-05,7.95357096477184e-05,3.24733040121758e-05,4.82822138172854e-05,0.000129070181423754,2.6822697685285e-05,7.89000555061702e-05,3.10254236092854e-05,4.37737479485768e-05,8.08250606099399e-05,3.22685789826875e-07,6.35654141548174e-07,1.44788040289039e-06,4.50846586870857e-06,4.82451208138139e-05
32.8,2.72603236080853e-05,7.88240436944858e-05,3.24738107955303e-05,4.83243351127215e-05,0.000129772634902437,2.69373306407889e-05,7.81876048365442e-05,3.10233968942512e-05,4.38022207199887e-05,8.09433033591296e-05,3.229929672964e-07,6.36438857941568e-07,1.45041390127909e-06,4.52211439273278e-06,4.8829331543307e-05
32.81,2.73763553008557e-05,7.8124498427884e-05,3.24744341954805e-05,4.83665386825227e-05,0.000130487247971577,2.70530547119134e-05,7.74872733709863e-05,3.10214799072639e-05,4.3830748193108e-05,8.10620365741839e-05,3.23300588942296e-07,6.37225056897668e-07,1.45295428821658e-06,4.53579048941469e-06,4.94252113973927e-05
32.82,2.74934929252237e-05,7.74368098993679e-05,3.24751736551596e-05,4.84088446750978e-05,0.00013121409126085,2.71698842695921e-05,7.67987971571445e-05,3.10196720656914e-05,4.38593303890972e-05,8.11812639690532e-05,3.2360865563161e-07,6.38012742223394e-07,1.45550158946816e-06,4.54951428600063e-06,5.00328272917966e-05
32.83,2.76117510895742e-05,7.67607211549978e-05,3.24760286227871e-05,4.84512918480182e-05,0.000131953648674684,2.72878339213406e-05,7.61219192372597e-05,3.10179727918644e-05,4.38879673295509e-05,8.13009892972094e-05,3.23917168233533e-07,6.38801917738102e-07,1.45805583092278e-06,4.56332451846729e-06,5.06526593774749e-05
32.84,2.77311446435356e-05,7.60959820196165e-05,3.24769985516222e-05,4.84938937550724e-05,0.000132706088377049,2.74069185159162e-05,7.54563894323428e-05,3.10163815130285e-05,4.39166590364956e-05,8.14212163521549e-05,3.24226127619403e-07,6.39592587273632e-07,1.46061703859379e-06,4.57723471857672e-06,5.1284872024894e-05
32.85,2.78516886827446e-05,7.5442348888539e-05,3.24780828999165e-05,4.85366048252664e-05,0.000133471979238294,2.75271531480819e-05,7.48019641338646e-05,3.10148976612969e-05,4.39454055323888e-05,8.15419489679387e-05,3.2453553466271e-07,6.40384754674363e-07,1.46318523861965e-06,4.59119929287767e-06,5.19300302703553e-05
32.86,2.7973398553721e-05,7.4799584526466e-05,3.24792811308686e-05,4.85793910320464e-05,0.00013425156618204,2.76485531634819e-05,7.41584061026687e-05,3.10135206736039e-05,4.39742068401177e-05,8.16631910196805e-05,3.24845390239106e-07,6.41178423797259e-07,1.46576045726466e-06,4.6051841919287e-06,5.25883751623595e-05
32.87,2.80962898588537e-05,7.41674578733461e-05,3.24805927125781e-05,4.86223416264531e-05,0.000135045156944129,2.77711341636273e-05,7.35254842748342e-05,3.10122499916584e-05,4.40030629829989e-05,8.17849464241025e-05,3.25155695226411e-07,6.41973598511924e-07,1.46834272091974e-06,4.61927864345423e-06,5.32602105200269e-05
32.88,2.82203784615033e-05,7.3545743856923e-05,3.24820171180012e-05,4.86653927011495e-05,0.00013585325625117,2.78949120109987e-05,7.29029735742224e-05,3.10110850618981e-05,4.40319739847775e-05,8.19072191400692e-05,3.25466450504615e-07,6.42770282700645e-07,1.47093205610313e-06,4.63341871637205e-06,5.39460371111008e-05
32.89,2.8345680491222e-05,7.29342232117139e-05,3.24835538249059e-05,4.87085753743357e-05,0.000136676191895495,2.80199028342661e-05,7.22906547314555e-05,3.10100253354447e-05,4.40609398696261e-05,8.20300131691356e-05,3.2577765695589e-07,6.43568480258448e-07,1.47352848946119e-06,4.6476355047096e-06,5.46461787263593e-05
32.9,2.84722123490945e-05,7.2332682304176e-05,3.24852023158281e-05,4.87519292425508e-05,0.000137514435079116,2.81461230336299e-05,7.16883141090828e-05,3.1009070268059e-05,4.40899606621441e-05,8.21533325561032e-05,3.26089315464595e-07,6.4436819509315e-07,1.47613204776911e-06,4.66196858040669e-06,5.53611025230129e-05
32.91,2.85999907132048e-05,7.17409129638277e-05,3.24869620780284e-05,4.87953402532416e-05,0.000138368360635919,2.82735892862875e-05,7.10957435327023e-05,3.10082193200967e-05,4.41190363873573e-05,8.22771813895848e-05,3.2640142691728e-07,6.45169431125405e-07,1.47874275793172e-06,4.67630386588425e-06,5.60911792463341e-05
32.92,2.87290325442292e-05,7.11587123201016e-05,3.2488832603449e-05,4.8838900903299e-05,0.000139238458470714,2.84023185520265e-05,7.05127401278128e-05,3.10074719564647e-05,4.41481670707166e-05,8.24015638025774e-05,3.26713992202698e-07,6.45972192288762e-07,1.48136064698421e-06,4.69073383258239e-06,5.6836894668137e-05
32.93,2.88593550911619e-05,7.05858826447138e-05,3.24908133886712e-05,4.88825751772581e-05,0.000140125147135983,2.85323280789501e-05,6.99391061621841e-05,3.10068276465782e-05,4.41773527380974e-05,8.25264839730443e-05,3.27027012211805e-07,6.46776482529711e-07,1.48398574209298e-06,4.70522243916071e-06,5.75986631629392e-05
32.94,2.89909758971742e-05,7.00222311993436e-05,3.2492903934874e-05,4.89263848327861e-05,0.000141028938095392,2.86636354093364e-05,6.93746488935359e-05,3.10062858643176e-05,4.42065934157994e-05,8.26519461245058e-05,3.27340487837771e-07,6.47582305807736e-07,1.48661807055631e-06,4.71979141698678e-06,5.83769919708866e-05
32.95,2.91239128056129e-05,6.94675700884263e-05,3.24951037477917e-05,4.89703886237694e-05,0.000141950325195961,2.8796258385637e-05,6.88191804223309e-05,3.10058460879865e-05,4.4235889130545e-05,8.27779545266386e-05,3.27654419975985e-07,6.48389666095371e-07,1.48925765980527e-06,4.73449949322439e-06,5.91723706693222e-05
32.96,2.92581839661406e-05,6.89217161168691e-05,3.24974123376741e-05,4.90144321849948e-05,0.000142889805103778,2.89302151566165e-05,6.82725175494909e-05,3.10055078002697e-05,4.42652399094795e-05,8.2904513495885e-05,3.27968809524065e-07,6.49198567378249e-07,1.49190453740439e-06,4.74919227551534e-06,5.99852916078933e-05
32.97,2.9393807841021e-05,6.83844906525079e-05,3.2499829219245e-05,4.90586125909756e-05,0.000143847908711704,2.90655241836392e-05,6.77344816388528e-05,3.10052704881924e-05,4.42946457801696e-05,8.30316273960707e-05,3.28283657381857e-07,6.50009013655154e-07,1.49455873105256e-06,4.76396681080601e-06,6.08162813156333e-05
32.98,2.95308032115557e-05,6.78557194931305e-05,3.25023539116626e-05,4.91029459023859e-05,0.000144825207480547,2.92022042471042e-05,6.72048984841924e-05,3.10051336430789e-05,4.43241067706034e-05,8.31593006390324e-05,3.28598964451452e-07,6.50821008938076e-07,1.49722026858376e-06,4.77883913178246e-06,6.16659068415142e-05
32.99,2.9669189184673e-05,6.73352327378975e-05,3.25049859384802e-05,4.91474052473441e-05,0.00014582225527931,2.93402744530358e-05,6.66835981806452e-05,3.10050967605123e-05,4.43536229091893e-05,8.32875376852552e-05,3.28914731637185e-07,6.51634557252264e-07,1.4998891779679e-06,4.79378233815477e-06,6.25347175940552e-05
33,2.98089851996764e-05,6.68228646630016e-05,3.25077248276063e-05,4.91920098259588e-05,0.000146839663905239,2.94797542398308e-05,6.61704150003653e-05,3.10051593402947e-05,4.43831942247555e-05,8.34163430445193e-05,3.29230959845643e-07,6.5244966263628e-07,1.50256548731165e-06,4.80881560120334e-06,6.34233208607196e-05
33.01,2.99502110351543e-05,6.63184536014077e-05,3.25105701112668e-05,4.92367203957795e-05,0.000147878063863662,2.96206633851687e-05,6.56651872722657e-05,3.10053208864076e-05,4.44128207465493e-05,8.3545721276557e-05,3.29547649985675e-07,6.53266329142047e-07,1.5052492248592e-06,4.82389964923018e-06,6.43323425871048e-05
33.02,3.00928868160572e-05,6.58218418265284e-05,3.25135213259662e-05,4.9281558792524e-05,0.000148938068159905,2.97630220130888e-05,6.51677572656935e-05,3.1005580906973e-05,4.44425025042367e-05,8.36756769917199e-05,3.29864802968397e-07,6.54084560834915e-07,1.50794041899315e-06,4.83905628828729e-06,6.52623911681856e-05
33.03,3.02370330209459e-05,6.53328754396888e-05,3.25165780124499e-05,4.93265299096996e-05,0.00015002034719733,2.99068506012387e-05,6.46779710778951e-05,3.10059389142146e-05,4.44722395279013e-05,8.38062148516559e-05,3.30182419707198e-07,6.54904361793701e-07,1.51063909823531e-06,4.85429038179831e-06,6.62141323456739e-05
33.04,3.03826704894163e-05,6.48514042612468e-05,3.25197397156671e-05,4.93716456315947e-05,0.000151125585689171,3.00521699882985e-05,6.41956785251361e-05,3.10063944244196e-05,4.45020318480442e-05,8.39373395699974e-05,3.30500501117748e-07,6.55725736110752e-07,1.51334529124753e-06,4.86961378355048e-06,6.7188246119174e-05
33.05,3.05298204297044e-05,6.43772817252348e-05,3.25230059847335e-05,4.94169131772433e-05,0.00015225453297427,3.01990013815864e-05,6.37207330373428e-05,3.1006946957901e-05,4.45318794955831e-05,8.40690559130596e-05,3.30819048118005e-07,6.56548687892001e-07,1.51605902683255e-06,4.88503368166025e-06,6.81854770612102e-05
33.06,3.06785044264781e-05,6.39103647773967e-05,3.2526376372895e-05,4.94622833313074e-05,0.000153407943192281,3.03473663648499e-05,6.32529915561397e-05,3.10075960389601e-05,4.45617825018518e-05,8.42013687005499e-05,3.31138061628221e-07,6.57373221257015e-07,1.51878033393488e-06,4.90050082945556e-06,6.92065744917312e-05
33.07,3.082874444882e-05,6.34505137764998e-05,3.25298504374915e-05,4.95077845170354e-05,0.000154586577896295,3.0497286906249e-05,6.27923144361608e-05,3.10083411958499e-05,4.45917408985998e-05,8.4334282806288e-05,3.31457542570948e-07,6.58199340339055e-07,1.52150924164161e-06,4.91604361843561e-06,7.02522950900067e-05
33.08,3.09805628584058e-05,6.2997592398803e-05,3.25334277399214e-05,4.95534256454304e-05,0.000155791210169378,3.06487853665348e-05,6.23385653495179e-05,3.10091819607381e-05,4.46217547179913e-05,8.44678031589379e-05,3.3177749187105e-07,6.59027049285133e-07,1.52424577918327e-06,4.93167092743908e-06,7.13234070104397e-05
33.09,3.11339824178863e-05,6.25514675455702e-05,3.2537107845606e-05,4.95992184008764e-05,0.000157022714219921,3.08018845074306e-05,6.18916111933142e-05,3.10101178696712e-05,4.4651823992605e-05,8.46019347427506e-05,3.32097910455704e-07,6.59856352256063e-07,1.52698997593475e-06,4.94739440827144e-06,7.24207794771706e-05
33.1,3.12890262994755e-05,6.21120092535207e-05,3.25408903239548e-05,4.96451518353427e-05,0.00015828198214273,3.0956607500221e-05,6.14513220000942e-05,3.10111484625387e-05,4.46819487554336e-05,8.4736682598319e-05,3.3241879925441e-07,6.6068725342652e-07,1.52974186141612e-06,4.96320307990912e-06,7.35452995444111e-05
33.11,3.14457180937529e-05,6.16790906081122e-05,3.25447747483312e-05,4.96911881709615e-05,0.000159569920314254,3.11129779345539e-05,6.10175708511272e-05,3.10122732830377e-05,4.47121290398831e-05,8.48720518233441e-05,3.32740159198998e-07,6.61519756985096e-07,1.53250146529353e-06,4.97905913107842e-06,7.46978684909104e-05
33.12,3.16040818186859e-05,6.12525876595576e-05,3.2548760696018e-05,4.97373766107193e-05,0.000160887445400882,3.12710198274623e-05,6.05902337924232e-05,3.10134918786379e-05,4.47423648797722e-05,8.50080475734139e-05,3.33061991223635e-07,6.62353867134355e-07,1.5352688173801e-06,4.9950117309471e-06,7.58793978274684e-05
33.13,3.17641419288767e-05,6.08323793414785e-05,3.25528477481838e-05,4.97837083984989e-05,0.000162235552491066,3.14307576326118e-05,6.01691897533877e-05,3.1014803800547e-05,4.47726563093321e-05,8.51446750627938e-05,3.3338429626483e-07,6.63189588090894e-07,1.5380439476368e-06,5.01105208916675e-06,7.70908774282724e-05
33.14,3.1925923325042e-05,6.04183473921047e-05,3.255703548985e-05,4.98301757142057e-05,0.000163615278466815,3.15922162497806e-05,5.97543204680193e-05,3.10162086036766e-05,4.48030033632057e-05,8.52819395652299e-05,3.33707075261445e-07,6.64026924085395e-07,1.54082688617337e-06,5.02717235099996e-06,7.83333389015853e-05
33.15,3.20894513637321e-05,6.00103762779289e-05,3.25613235098575e-05,4.98768031989206e-05,0.000165027712633692,3.17554210345774e-05,5.93455103985663e-05,3.10177058466083e-05,4.48334060764475e-05,8.54198464147653e-05,3.34030329154698e-07,6.64865879362685e-07,1.5436176632492e-06,5.04339712247311e-06,7.96078662189267e-05
33.16,3.22547518672943e-05,5.96083531197333e-05,3.25657114008342e-05,4.99235203139853e-05,0.000166473956768604,3.19203978084062e-05,5.89426466615515e-05,3.10192950915599e-05,4.48638644845224e-05,8.55584010065683e-05,3.34354058888176e-07,6.65706458181794e-07,1.54641630927426e-06,5.05965582946287e-06,8.09155557620357e-05
33.17,3.24218511340903e-05,5.92121676209044e-05,3.25701987591627e-05,4.99704070661069e-05,0.000167955144668496,3.20871728686825e-05,5.85456189560884e-05,3.10209759043527e-05,4.48943786233062e-05,8.56976087977749e-05,3.34678265407834e-07,6.66548664816012e-07,1.54922285481e-06,5.07602844280072e-06,8.22575358707211e-05
33.18,3.25907759489725e-05,5.88217119979581e-05,3.25747851849489e-05,5.00174274033078e-05,0.000169472508690397,3.22557729993105e-05,5.81543194944052e-05,3.10227478543786e-05,4.49249485290844e-05,8.58374753083441e-05,3.3500294966201e-07,6.67392503552947e-07,1.5520373305703e-06,5.09247887422335e-06,8.36350333820533e-05
